customer_id,customer_type,primary_sales_channel,first_order_day_fk
K0167442,B2C,Offline,20170610
K0167443,B2C,Offline,20170610
K0167444,B2C,Offline,20170610
K0167445,B2C,Offline,20170610
K0167446,B2C,Offline,20170610
K0167447,B2C,Offline,20170610
K0167448,B2C,Offline,20170610
K0167449,B2C,Offline,20170610
K0167450,B2C,Offline,20170610
K0167453,B2C,Offline,20170610
K0167454,B2C,Offline,20170610
K0167456,B2C,Offline,20170610
K0167460,B2C,Offline,20170610
K0167462,B2C,Offline,20170611
K0167463,B2C,Offline,20170611
K0167464,B2C,Offline,20170611
K0167465,B2C,Offline,20170611
K0167467,B2C,Offline,20170611
K0167468,B2C,Offline,20170611
K0167470,B2C,Offline,20170611
K0167471,B2C,Offline,20170611
K0167473,B2C,Offline,20170611
K0167474,B2C,Offline,20170611
K0167475,B2C,Offline,20170611
K0167476,B2C,Offline,20170611
K0167477,B2C,Offline,20170611
K0167478,B2C,Offline,20170611
K0167479,B2C,Offline,20170611
K0167480,B2C,Offline,20170611
K0167481,B2C,Offline,20170611
K0167482,B2C,Offline,20170611
K0167483,B2C,Offline,20170611
K0167486,B2C,Offline,20170617
K0167488,B2C,Offline,20170617
K0167489,B2C,Offline,20170617
K0167491,B2C,Offline,20170617
K0167492,B2C,Offline,20170617
K0167493,B2C,Offline,20170617
K0167494,B2C,Offline,20170617
K0167496,B2C,Offline,20170617
K0167497,B2C,Offline,20170617
K0167498,B2C,Offline,20170617
K0167499,B2C,Offline,20170617
K0167500,B2C,Offline,20170617
K0167501,B2C,Offline,20170617
K0167502,B2C,Offline,20170617
K0167504,B2C,Offline,20170617
K0167505,B2C,Offline,20170617
K0167506,B2C,Offline,20170618
K0167508,B2C,Offline,20170618
K0167509,B2C,Offline,20170618
K0167511,B2C,Offline,20170618
K0167512,B2C,Offline,20170618
K0167513,B2C,Offline,20170618
K0167516,B2C,Offline,20170618
K0167517,B2C,Offline,20170618
K0167519,B2C,Offline,20170618
K0167520,B2C,Offline,20170618
K0167521,B2C,Offline,20170618
K0167522,B2C,Offline,20170618
K0167524,B2C,Offline,20170618
K0167525,B2C,Offline,20170618
K0167527,B2C,Offline,20170618
K0167528,B2C,Offline,20170618
K0167529,B2C,Offline,20170618
K0167531,B2C,Offline,20170618
K0167532,B2C,Offline,20170618
K0167533,B2C,Offline,20170618
K0167534,B2C,Offline,20170618
K0167536,B2C,Offline,20170618
K0167537,B2C,Offline,20170618
K0167541,B2C,Offline,20170618
K0167544,B2C,Offline,20170624
K0167545,B2C,Offline,20170624
K0167546,B2C,Offline,20170624
K0167547,B2C,Offline,20170624
K0167548,B2C,Offline,20170624
K0167549,B2C,Offline,20170624
K0167550,B2C,Offline,20170624
K0167551,B2C,Offline,20170624
K0167552,B2C,Offline,20170624
K0167553,B2C,Offline,20170624
K0167554,B2C,Offline,20170624
K0167555,B2C,Offline,20170624
K0167558,B2C,Offline,20170624
K0167559,B2C,Offline,20170624
K0167560,B2C,Offline,20170624
K0167561,B2C,Offline,20170624
K0167564,B2C,Offline,20170624
K0167566,B2C,Offline,20170625
K0167572,B2C,Offline,20170625
K0167573,B2C,Offline,20170625
K0167574,B2C,Offline,20170625
K0167575,B2C,Offline,20170625
K0167576,B2C,Offline,20170625
K0167578,B2C,Offline,20170625
K0167579,B2C,Offline,20170625
K0167580,B2C,Offline,20170625
K0167585,B2C,Offline,20170625
K0167592,B2C,Offline,20170625
K0167594,B2C,Offline,20170625
K0167595,B2C,Offline,20170625
K0167596,B2C,Offline,20170625
K0167597,B2C,Offline,20170625
K0167598,B2C,Offline,20170625
K0167599,B2C,Offline,20170625
K0252047,B2C,Online,20170420
K0312183,B2C,Offline,20170216
K0312184,B2C,Offline,20170216
K0312185,B2C,Offline,20170216
K0312186,B2C,Offline,20170216
K0312187,B2C,Offline,20170216
K0312188,B2C,Offline,20170216
K0312189,B2C,Offline,20170216
K0312190,B2C,Offline,20170216
K0312191,B2C,Offline,20170216
K0312192,B2C,Offline,20170216
K0312193,B2C,Offline,20170216
K0312194,B2C,Offline,20170217
K0312195,B2C,Offline,20170217
K0312196,B2C,Offline,20170217
K0312197,B2C,Offline,20170217
K0312198,B2C,Offline,20170217
K0312199,B2C,Offline,20170217
K0312200,B2C,Offline,20170217
K0312201,B2C,Offline,20170217
K0312202,B2C,Offline,20170217
K0312203,B2C,Offline,20170217
K0312204,B2C,Offline,20170217
K0312205,B2C,Offline,20170217
K0312206,B2C,Offline,20170218
K0312207,B2C,Offline,20170218
K0312208,B2C,Offline,20170218
K0312209,B2C,Offline,20170218
K0312210,B2C,Offline,20170218
K0312211,B2C,Offline,20170218
K0312212,B2C,Offline,20170218
K0312213,B2C,Offline,20170218
K0312214,B2C,Offline,20170218
K0312215,B2C,Offline,20170220
K0312216,B2C,Offline,20170220
K0312217,B2C,Offline,20170220
K0312218,B2C,Offline,20170220
K0312219,B2C,Offline,20170220
K0312220,B2C,Offline,20170220
K0312221,B2C,Offline,20170220
K0312222,B2C,Offline,20170220
K0312223,B2C,Offline,20170220
K0312224,B2C,Offline,20170220
K0312225,B2C,Offline,20170220
K0312226,B2C,Offline,20170220
K0312227,B2C,Offline,20170220
K0312228,B2C,Offline,20170220
K0312229,B2C,Offline,20170220
K0312230,B2C,Offline,20170221
K0312231,B2C,Offline,20170221
K0312232,B2C,Offline,20170221
K0312233,B2C,Offline,20170221
K0312234,B2C,Offline,20170221
K0312235,B2C,Offline,20170221
K0312236,B2C,Offline,20170222
K0312237,B2C,Offline,20170222
K0312238,B2C,Offline,20170222
K0312239,B2C,Offline,20170222
K0312240,B2C,Offline,20170222
K0312241,B2C,Offline,20170222
K0312242,B2C,Offline,20170223
K0312243,B2C,Offline,20170223
K0312244,B2C,Offline,20170223
K0312245,B2C,Offline,20170223
K0312246,B2C,Offline,20170223
K0312247,B2C,Offline,20170224
K0312248,B2C,Offline,20170224
K0312249,B2C,Offline,20170224
K0312250,B2C,Offline,20170224
K0312251,B2C,Offline,20170224
K0312252,B2C,Offline,20170224
K0312253,B2C,Offline,20170224
K0312254,B2C,Offline,20170224
K0312255,B2C,Offline,20170224
K0312256,B2C,Offline,20170224
K0312257,B2C,Offline,20170224
K0312258,B2C,Offline,20170224
K0312259,B2C,Offline,20170224
K0312260,B2C,Offline,20170224
K0312261,B2C,Offline,20170224
K0312262,B2C,Offline,20170224
K0312263,B2C,Offline,20170224
K0312264,B2C,Offline,20170224
K0312265,B2C,Offline,20170224
K0312266,B2C,Offline,20170225
K0312267,B2C,Offline,20170225
K0312268,B2C,Offline,20170225
K0312269,B2C,Offline,20170225
K0312270,B2C,Offline,20170225
K0312271,B2C,Offline,20170225
K0312272,B2C,Offline,20170225
K0312273,B2C,Offline,20170225
K0312274,B2C,Offline,20170225
K0312275,B2C,Offline,20170225
K0312276,B2C,Offline,20170225
K0312277,B2C,Offline,20170225
K0312278,B2C,Offline,20170225
K0312279,B2C,Offline,20170227
K0312280,B2C,Offline,20170227
K0312281,B2C,Offline,20170227
K0312282,B2C,Offline,20170227
K0312283,B2C,Offline,20170228
K0312284,B2C,Offline,20170228
K0312285,B2C,Offline,20170228
K0312286,B2C,Offline,20170301
K0312287,B2C,Offline,20170301
K0312288,B2C,Offline,20170301
K0312289,B2C,Offline,20170301
K0312290,B2C,Offline,20170301
K0312291,B2C,Offline,20170301
K0312292,B2C,Offline,20170301
K0312293,B2C,Offline,20170301
K0312294,B2C,Offline,20170302
K0312295,B2C,Offline,20170302
K0312296,B2C,Offline,20170302
K0312297,B2C,Offline,20170302
K0312298,B2C,Offline,20170303
K0312299,B2C,Offline,20170303
K0312300,B2C,Offline,20170303
K0312301,B2C,Offline,20170303
K0312302,B2C,Offline,20170303
K0312303,B2C,Offline,20170303
K0312304,B2C,Offline,20170303
K0312305,B2C,Offline,20170303
K0312306,B2C,Offline,20170303
K0312307,B2C,Offline,20170303
K0312308,B2C,Offline,20170304
K0312309,B2C,Offline,20170304
K0312310,B2C,Offline,20170304
K0312311,B2C,Offline,20170304
K0312312,B2C,Offline,20170304
K0312313,B2C,Offline,20170304
K0312314,B2C,Offline,20170304
K0312315,B2C,Offline,20170306
K0312316,B2C,Offline,20170306
K0312317,B2C,Offline,20170306
K0312318,B2C,Offline,20170306
K0312319,B2C,Offline,20170306
K0312320,B2C,Offline,20170306
K0312321,B2C,Offline,20170306
K0312322,B2C,Offline,20170306
K0312323,B2C,Offline,20170306
K0312324,B2C,Offline,20170306
K0312325,B2C,Offline,20170306
K0312326,B2C,Offline,20170307
K0312327,B2C,Offline,20170307
K0312328,B2C,Offline,20170307
K0312329,B2C,Offline,20170307
K0312330,B2C,Offline,20170308
K0312331,B2C,Offline,20170308
K0312332,B2C,Offline,20170308
K0312333,B2C,Offline,20170308
K0312334,B2C,Offline,20170308
K0312335,B2C,Offline,20170308
K0312336,B2C,Offline,20170308
K0312337,B2C,Offline,20170309
K0312338,B2C,Offline,20170309
K0312339,B2C,Offline,20170309
K0312340,B2C,Offline,20170310
K0312341,B2C,Offline,20170310
K0312342,B2C,Offline,20170310
K0312343,B2C,Offline,20170310
K0312344,B2C,Offline,20170310
K0312345,B2C,Offline,20170310
K0312346,B2C,Offline,20170310
K0312347,B2C,Offline,20170310
K0312348,B2C,Offline,20170311
K0312349,B2C,Offline,20170311
K0312350,B2C,Offline,20170311
K0312351,B2C,Offline,20170311
K0312352,B2C,Offline,20170311
K0312353,B2C,Offline,20170311
K0312354,B2C,Offline,20170311
K0312355,B2C,Offline,20170311
K0312356,B2C,Offline,20170311
K0312357,B2C,Offline,20170311
K0312358,B2C,Offline,20170311
K0312359,B2C,Offline,20170311
K0312360,B2C,Offline,20170311
K0312361,B2C,Offline,20170313
K0312362,B2C,Offline,20170313
K0312363,B2C,Offline,20170313
K0312364,B2C,Offline,20170313
K0312365,B2C,Offline,20170313
K0312366,B2C,Offline,20170313
K0312367,B2C,Offline,20170313
K0312368,B2C,Offline,20170313
K0312369,B2C,Offline,20170313
K0312370,B2C,Offline,20170313
K0312371,B2C,Offline,20170313
K0312372,B2C,Offline,20170314
K0312373,B2C,Offline,20170314
K0312374,B2C,Offline,20170314
K0312375,B2C,Offline,20170314
K0312376,B2C,Offline,20170314
K0312377,B2C,Offline,20170314
K0312378,B2C,Offline,20170315
K0312379,B2C,Offline,20170315
K0312380,B2C,Offline,20170315
K0312381,B2C,Offline,20170315
K0312382,B2C,Offline,20170315
K0312383,B2C,Offline,20170315
K0312384,B2C,Offline,20170315
K0312385,B2C,Offline,20170315
K0312386,B2C,Offline,20170316
K0312387,B2C,Offline,20170316
K0312388,B2C,Offline,20170316
K0312389,B2C,Offline,20170316
K0312390,B2C,Offline,20170316
K0312391,B2C,Offline,20170316
K0312392,B2C,Offline,20170316
K0312393,B2C,Offline,20170316
K0312394,B2C,Offline,20170316
K0312395,B2C,Offline,20170316
K0312396,B2C,Offline,20170317
K0312397,B2C,Offline,20170317
K0312398,B2C,Offline,20170317
K0312399,B2C,Offline,20170317
K0312400,B2C,Offline,20170317
K0312401,B2C,Offline,20170317
K0312402,B2C,Offline,20170317
K0312403,B2C,Offline,20170317
K0312404,B2C,Offline,20170318
K0312405,B2C,Offline,20170318
K0312406,B2C,Offline,20170318
K0312407,B2C,Offline,20170318
K0312408,B2C,Offline,20170318
K0312409,B2C,Offline,20170318
K0312410,B2C,Offline,20170318
K0312411,B2C,Offline,20170318
K0312412,B2C,Offline,20170318
K0312413,B2C,Offline,20170318
K0312414,B2C,Offline,20170318
K0312415,B2C,Offline,20170318
K0312416,B2C,Offline,20170320
K0312417,B2C,Offline,20170320
K0312418,B2C,Offline,20170320
K0312419,B2C,Offline,20170320
K0312420,B2C,Offline,20170321
K0312421,B2C,Offline,20170321
K0312422,B2C,Offline,20170321
K0312423,B2C,Offline,20170321
K0312424,B2C,Offline,20170321
K0312425,B2C,Offline,20170321
K0312426,B2C,Offline,20170321
K0312427,B2C,Offline,20170321
K0312428,B2C,Offline,20170321
K0312429,B2C,Offline,20170322
K0312430,B2C,Offline,20170322
K0312431,B2C,Offline,20170322
K0312432,B2C,Offline,20170322
K0312433,B2C,Offline,20170322
K0312434,B2C,Offline,20170322
K0312435,B2C,Offline,20170322
K0312436,B2C,Offline,20170322
K0312437,B2C,Offline,20170322
K0312438,B2C,Offline,20170323
K0312439,B2C,Offline,20170323
K0312440,B2C,Offline,20170323
K0312441,B2C,Offline,20170323
K0312442,B2C,Offline,20170323
K0312443,B2C,Offline,20170323
K0312444,B2C,Offline,20170323
K0312445,B2C,Offline,20170323
K0312446,B2C,Offline,20170323
K0312447,B2C,Offline,20170323
K0312448,B2C,Offline,20170324
K0312449,B2C,Offline,20170324
K0312450,B2C,Offline,20170324
K0312451,B2C,Offline,20170324
K0312452,B2C,Offline,20170324
K0312453,B2C,Offline,20170324
K0312454,B2C,Offline,20170324
K0312455,B2C,Offline,20170324
K0312456,B2C,Offline,20170324
K0312457,B2C,Offline,20170324
K0312458,B2C,Offline,20170324
K0312459,B2C,Offline,20170324
K0312460,B2C,Offline,20170325
K0312461,B2C,Offline,20170325
K0312462,B2C,Offline,20170325
K0312463,B2C,Offline,20170325
K0312464,B2C,Offline,20170325
K0312465,B2C,Offline,20170325
K0312466,B2C,Offline,20170325
K0312467,B2C,Offline,20170325
K0312468,B2C,Offline,20170325
K0312469,B2C,Offline,20170325
K0312470,B2C,Offline,20170325
K0312471,B2C,Offline,20170327
K0312472,B2C,Offline,20170327
K0312473,B2C,Offline,20170327
K0312474,B2C,Offline,20170327
K0312475,B2C,Offline,20170327
K0312476,B2C,Offline,20170328
K0312477,B2C,Offline,20170328
K0312478,B2C,Offline,20170328
K0312479,B2C,Offline,20170328
K0312480,B2C,Offline,20170328
K0312481,B2C,Offline,20170328
K0312482,B2C,Offline,20170328
K0312483,B2C,Offline,20170328
K0312484,B2C,Offline,20170328
K0312485,B2C,Offline,20170328
K0312486,B2C,Offline,20170329
K0312487,B2C,Offline,20170329
K0312488,B2C,Offline,20170329
K0312489,B2C,Offline,20170329
K0312490,B2C,Offline,20170329
K0312491,B2C,Offline,20170329
K0312492,B2C,Offline,20170329
K0312493,B2C,Offline,20170329
K0312494,B2C,Offline,20170329
K0312495,B2C,Offline,20170329
K0312496,B2C,Offline,20170329
K0312497,B2C,Offline,20170329
K0312498,B2C,Offline,20170329
K0312499,B2C,Offline,20170329
K0312500,B2C,Offline,20170330
K0312501,B2C,Offline,20170330
K0312502,B2C,Offline,20170330
K0312503,B2C,Offline,20170330
K0312504,B2C,Offline,20170331
K0312505,B2C,Offline,20170331
K0312506,B2C,Offline,20170331
K0312507,B2C,Offline,20170331
K0312508,B2C,Offline,20170331
K0312509,B2C,Offline,20170331
K0312510,B2C,Offline,20170331
K0312511,B2C,Offline,20170401
K0312512,B2C,Offline,20170401
K0312513,B2C,Offline,20170401
K0312514,B2C,Offline,20170401
K0312515,B2C,Offline,20170401
K0312516,B2C,Offline,20170401
K0312517,B2C,Offline,20170401
K0312518,B2C,Offline,20170403
K0312519,B2C,Offline,20170403
K0312520,B2C,Offline,20170403
K0312521,B2C,Offline,20170403
K0312522,B2C,Offline,20170403
K0312523,B2C,Offline,20170403
K0312524,B2C,Offline,20170404
K0312525,B2C,Offline,20170404
K0312526,B2C,Offline,20170404
K0312527,B2C,Offline,20170404
K0312528,B2C,Offline,20170404
K0312529,B2C,Offline,20170405
K0312530,B2C,Offline,20170405
K0312531,B2C,Offline,20170405
K0312532,B2C,Offline,20170405
K0312533,B2C,Offline,20170405
K0312534,B2C,Offline,20170405
K0312535,B2C,Offline,20170405
K0312536,B2C,Offline,20170405
K0312537,B2C,Offline,20170405
K0312538,B2C,Offline,20170406
K0312539,B2C,Offline,20170406
K0312540,B2C,Offline,20170406
K0312541,B2C,Offline,20170406
K0312542,B2C,Offline,20170407
K0312543,B2C,Offline,20170407
K0312544,B2C,Offline,20170407
K0312545,B2C,Offline,20170407
K0312546,B2C,Offline,20170407
K0312547,B2C,Offline,20170407
K0312548,B2C,Offline,20170407
K0312549,B2C,Offline,20170407
K0312550,B2C,Offline,20170407
K0312551,B2C,Offline,20170407
K0312552,B2C,Offline,20170407
K0312553,B2C,Offline,20170407
K0312554,B2C,Offline,20170407
K0312555,B2C,Offline,20170407
K0312556,B2C,Offline,20170407
K0312557,B2C,Offline,20170408
K0312558,B2C,Offline,20170408
K0312559,B2C,Offline,20170408
K0312560,B2C,Offline,20170408
K0312561,B2C,Offline,20170408
K0312562,B2C,Offline,20170408
K0312563,B2C,Offline,20170408
K0312564,B2C,Offline,20170408
K0312565,B2C,Offline,20170408
K0312566,B2C,Offline,20170408
K0312567,B2C,Offline,20170410
K0312568,B2C,Offline,20170410
K0312569,B2C,Offline,20170410
K0312570,B2C,Offline,20170410
K0312571,B2C,Offline,20170410
K0312572,B2C,Offline,20170410
K0312573,B2C,Offline,20170410
K0312574,B2C,Offline,20170410
K0312575,B2C,Offline,20170410
K0312576,B2C,Offline,20170411
K0312577,B2C,Offline,20170411
K0312578,B2C,Offline,20170411
K0312579,B2C,Offline,20170411
K0312580,B2C,Offline,20170412
K0312581,B2C,Offline,20170412
K0312582,B2C,Offline,20170412
K0312583,B2C,Offline,20170412
K0312584,B2C,Offline,20170412
K0312585,B2C,Offline,20170412
K0312586,B2C,Offline,20170412
K0312587,B2C,Offline,20170412
K0312588,B2C,Offline,20170412
K0312589,B2C,Offline,20170413
K0312590,B2C,Offline,20170413
K0312591,B2C,Offline,20170413
K0312592,B2C,Offline,20170413
K0312593,B2C,Offline,20170413
K0312594,B2C,Offline,20170413
K0312595,B2C,Offline,20170413
K0312596,B2C,Offline,20170413
K0312597,B2C,Offline,20170413
K0312598,B2C,Offline,20170413
K0312599,B2C,Offline,20170415
K0312600,B2C,Offline,20170415
K0312601,B2C,Offline,20170415
K0312602,B2C,Offline,20170415
K0312603,B2C,Offline,20170415
K0312604,B2C,Offline,20170415
K0312605,B2C,Offline,20170415
K0312606,B2C,Offline,20170415
K0312607,B2C,Offline,20170415
K0312608,B2C,Offline,20170415
K0312609,B2C,Offline,20170415
K0312610,B2C,Offline,20170418
K0312611,B2C,Offline,20170418
K0312612,B2C,Offline,20170418
K0312613,B2C,Offline,20170418
K0312614,B2C,Offline,20170418
K0312615,B2C,Offline,20170418
K0312616,B2C,Offline,20170418
K0312617,B2C,Offline,20170418
K0312618,B2C,Offline,20170419
K0312619,B2C,Offline,20170419
K0312620,B2C,Offline,20170419
K0312621,B2C,Offline,20170419
K0312622,B2C,Offline,20170419
K0312623,B2C,Offline,20170419
K0312624,B2C,Offline,20170419
K0312625,B2C,Offline,20170420
K0312626,B2C,Offline,20170420
K0312627,B2C,Offline,20170420
K0312628,B2C,Offline,20170420
K0312629,B2C,Offline,20170420
K0312630,B2C,Offline,20170420
K0312631,B2C,Offline,20170420
K0312632,B2C,Offline,20170420
K0312633,B2C,Offline,20170421
K0312634,B2C,Offline,20170421
K0312635,B2C,Offline,20170421
K0312636,B2C,Offline,20170421
K0312637,B2C,Offline,20170421
K0312638,B2C,Offline,20170421
K0312639,B2C,Offline,20170421
K0312640,B2C,Offline,20170421
K0312641,B2C,Offline,20170421
K0312642,B2C,Offline,20170421
K0312643,B2C,Offline,20170422
K0312644,B2C,Offline,20170422
K0312645,B2C,Offline,20170422
K0312646,B2C,Offline,20170422
K0312647,B2C,Offline,20170422
K0312648,B2C,Offline,20170422
K0312649,B2C,Offline,20170422
K0312650,B2C,Offline,20170422
K0312651,B2C,Offline,20170422
K0312652,B2C,Offline,20170422
K0312653,B2C,Offline,20170424
K0312654,B2C,Offline,20170424
K0312655,B2C,Offline,20170424
K0312656,B2C,Offline,20170424
K0312657,B2C,Offline,20170424
K0312658,B2C,Offline,20170424
K0312659,B2C,Offline,20170424
K0312660,B2C,Offline,20170424
K0312661,B2C,Offline,20170424
K0312662,B2C,Offline,20170424
K0312663,B2C,Offline,20170425
K0312664,B2C,Offline,20170426
K0312665,B2C,Offline,20170426
K0312666,B2C,Offline,20170426
K0312667,B2C,Offline,20170426
K0312668,B2C,Offline,20170426
K0312669,B2C,Offline,20170426
K0312670,B2C,Offline,20170426
K0312671,B2C,Offline,20170426
K0312672,B2C,Offline,20170426
K0312673,B2C,Offline,20170426
K0312674,B2C,Offline,20170426
K0312675,B2C,Offline,20170426
K0312676,B2C,Offline,20170426
K0312677,B2C,Offline,20170426
K0312678,B2C,Offline,20170426
K0312679,B2C,Offline,20170426
K0312680,B2C,Offline,20170427
K0312681,B2C,Offline,20170427
K0312682,B2C,Offline,20170427
K0312683,B2C,Offline,20170427
K0312684,B2C,Offline,20170427
K0312685,B2C,Offline,20170427
K0312686,B2C,Offline,20170427
K0312687,B2C,Offline,20170427
K0312688,B2C,Offline,20170427
K0312689,B2C,Offline,20170428
K0312690,B2C,Offline,20170428
K0312691,B2C,Offline,20170428
K0312692,B2C,Offline,20170428
K0312693,B2C,Offline,20170428
K0312694,B2C,Offline,20170428
K0312695,B2C,Offline,20170428
K0312696,B2C,Offline,20170428
K0312697,B2C,Offline,20170428
K0312698,B2C,Offline,20170428
K0312699,B2C,Offline,20170428
K0312700,B2C,Offline,20170429
K0312701,B2C,Offline,20170429
K0312702,B2C,Offline,20170429
K0312703,B2C,Offline,20170429
K0312704,B2C,Offline,20170429
K0312705,B2C,Offline,20170429
K0312706,B2C,Offline,20170429
K0312707,B2C,Offline,20170429
K0312708,B2C,Offline,20170429
K0312709,B2C,Offline,20170429
K0312710,B2C,Offline,20170429
K0312711,B2C,Offline,20170429
K0312712,B2C,Offline,20170429
K0312713,B2C,Offline,20170429
K0312714,B2C,Offline,20170429
K0312715,B2C,Offline,20170429
K0312716,B2C,Offline,20170429
K0312717,B2C,Offline,20170429
K096525,B2C,Offline,20170102
K096535,B2C,Offline,20170102
K096594,B2C,Offline,20170102
K096870,B2C,Offline,20170103
K097045,B2C,Offline,20170104
K097047,B2C,Offline,20170104
K097317,B2C,Offline,20170105
K097352,B2C,Offline,20170105
K097445,B2C,Offline,20170106
K097459,B2C,Offline,20170106
K097471,B2C,Offline,20170106
K097571,B2C,Offline,20170107
K097632,B2C,Offline,20170107
K097774,B2C,Offline,20170108
K098152,B2C,Offline,20170109
K098366,B2C,Offline,20170110
K098372,B2C,Offline,20170110
K098386,B2C,Offline,20170110
K098414,B2C,Offline,20170110
K098427,B2C,Offline,20170110
K098599,B2C,Offline,20170111
K098604,B2C,Offline,20170111
K098645,B2C,Offline,20170111
K098653,B2C,Offline,20170111
K098999,B2C,Offline,20170113
K099043,B2C,Offline,20170113
K099054,B2C,Offline,20170113
K099060,B2C,Offline,20170113
K099067,B2C,Offline,20170113
K099141,B2C,Offline,20170114
K099164,B2C,Offline,20170114
K099172,B2C,Offline,20170114
K099185,B2C,Offline,20170114
K099736,B2C,Offline,20170116
K099748,B2C,Offline,20170116
K099767,B2C,Offline,20170116
K099814,B2C,Offline,20170116
K099847,B2C,Offline,20170116
K1000574407,B2C,Online,20160210
K1000598402,B2C,Online,20151207
K1000962564,B2C,Online,20170103
K10011688,B2C,Online,20160625
K100150272,B2C,Online,20160919
